t,event,latency_ms
1790071315.9639914,rc_send,
1790071316.146398,rc_send,
1790071316.2567534,rc_send,
1790071316.3706539,rc_send,
1790071316.497345,rc_send,
1790071316.6515234,rc_send,
1790071316.7705102,rc_send,
1790071316.941258,rc_send,
1790071317.052517,rc_send,
1790071317.1820095,rc_send,
1790071317.3329747,rc_send,
1790071317.461905,rc_send,
1790071317.5650406,rc_send,
1790071317.690636,rc_send,
1790071317.8125157,rc_send,
1790071317.9368837,rc_send,
1790071318.0393791,rc_send,
1790071318.163659,rc_send,
1790071318.2743895,rc_send,
1790071318.3757324,rc_send,
1790071318.477402,rc_send,
1790071318.5595605,llm_explanation,4004.593300051056
1790071318.599559,rc_send,
1790071318.7315164,rc_send,
1790071318.8548234,rc_send,
1790071318.9784937,rc_send,
1790071319.0860171,rc_send,
1790071319.2115812,rc_send,
1790071319.319315,rc_send,
1790071319.4790123,rc_send,
1790071319.6022434,rc_send,
1790071319.7041354,rc_send,
1790071319.827108,rc_send,
1790071319.995047,rc_send,
1790071320.131966,rc_send,
1790071320.2570934,rc_send,
1790071320.398975,rc_send,
1790071320.5201585,rc_send,
1790071320.6217828,rc_send,
1790071320.7218254,rc_send,
1790071320.8480263,rc_send,
1790071320.9571614,rc_send,
1790071321.0597928,rc_send,
1790071321.1615088,rc_send,
1790071321.2668939,rc_send,
1790071321.3700452,rc_send,
1790071321.4878528,rc_send,
1790071321.5952842,rc_send,
1790071321.6964707,rc_send,
1790071321.8041906,rc_send,
1790071321.925114,rc_send,
1790071322.0317059,rc_send,
1790071322.1445577,rc_send,
1790071322.2749064,rc_send,
1790071322.3771183,rc_send,
1790071322.4868615,rc_send,
1790071322.6434038,rc_send,
1790071322.7593718,rc_send,
1790071322.9208698,rc_send,
1790071323.0345669,rc_send,
1790071323.1553967,rc_send,
1790071323.2700446,rc_send,
1790071323.4186125,rc_send,
1790071323.5376306,rc_send,
1790071323.648149,rc_send,
1790071323.7499387,rc_send,
1790071323.8888366,rc_send,
1790071324.00111,rc_send,
1790071324.154227,rc_send,
1790071324.2579858,rc_send,
1790071324.3944306,rc_send,
1790071324.509061,rc_send,
1790071324.6002,llm_explanation,2044.5857000304386
1790071324.616538,rc_send,
1790071324.7225246,rc_send,
1790071324.8716693,rc_send,
1790071324.997197,rc_send,
1790071325.0977478,rc_send,
1790071325.2578568,rc_send,
1790071325.3776803,rc_send,
1790071325.539862,rc_send,
1790071325.6647031,rc_send,
1790071325.7904465,rc_send,
1790071325.9062145,rc_send,
1790071326.0899613,rc_send,
1790071326.2041204,rc_send,
1790071326.3474784,rc_send,
1790071326.4664364,rc_send,
1790071326.5069888,llm_explanation,1883.5900999838486
1790071326.6081302,rc_send,
1790071326.7187169,rc_send,
1790071326.8584988,rc_send,
1790071326.9671059,rc_send,
1790071327.103555,rc_send,
1790071327.2069268,rc_send,
1790071327.3488958,rc_send,
1790071327.4594624,rc_send,
1790071327.6003582,rc_send,
1790071327.712301,rc_send,
1790071327.852334,rc_send,
1790071327.9674466,rc_send,
1790071328.0691743,rc_send,
1790071328.1799777,rc_send,
1790071328.329968,rc_send,
1790071328.4501615,rc_send,
1790071328.5572717,rc_send,
1790071328.6713333,rc_send,
1790071328.8305168,rc_send,
1790071328.9578898,rc_send,
1790071329.111147,rc_send,
1790071329.2148492,rc_send,
1790071329.3187742,rc_send,
1790071329.4124866,llm_explanation,2926.5109999105334
1790071329.4271677,rc_send,
1790071329.5537186,rc_send,
1790071329.7235556,rc_send,
1790071329.8552036,rc_send,
1790071329.958719,rc_send,
1790071330.1084368,rc_send,
1790071330.218716,rc_send,
1790071330.345459,rc_send,
1790071330.49767,rc_send,
1790071330.6229026,rc_send,
